Date,AveragePrice,Delta,TotalVolume,sales_delta
2022-03-27,1.520824713,0.06169638976847036,6102028.3,0.10964296357602055
2022-04-03,1.545265965,0.01607105131253861,5431455.85,-0.10989336938997807
2022-04-10,1.539157857,-0.003952787506065425,5743819.99,0.05751020511379101
2022-04-17,1.57743012,0.024865716551385697,5865912.41,0.021256310297426362
2022-04-24,1.511988843,-0.041486006999790326,5533312.16,-0.05670051421719069
2022-05-01,1.429758788,-0.05438535831841451,7073362.13,0.27832334874091025
2022-05-08,1.527510674,0.06836949478501819,6017846.48,-0.14922403668875917
2022-05-15,1.62519516,0.06395011678982221,5828178.6,-0.03151756706163111
2022-05-22,1.659915087,0.021363543194406143,5105801.48,-0.1239456045495928
2022-05-29,1.649752815,-0.0061221637658384065,5308609.97,0.039721185947871884
2022-06-05,1.629855356,-0.012060872889009144,5533738.18,0.0424081277909365
2022-06-12,1.667908563,0.02334759760117011,5312207.57,-0.040032723413018334
2022-06-19,1.657211112,-0.006413691516013897,5692982.95,0.07167931128112892
2022-06-26,1.647777234,-0.005692622944468817,5728529.99,0.006244009566197528
2022-07-03,1.660270622,0.007581964201357483,5652238.24,-0.013317858182322229
2022-07-10,1.592148225,-0.04103089947947047,5673339.96,0.0037333387419280495
2022-07-17,1.598525588,0.004005508343923214,6052901.12,0.06690259400566578
2022-07-24,1.525371218,-0.04576365279928185,5700814.59,-0.05816822760190743
2022-07-31,1.49821465,-0.017803251877013038,5990815.37,0.05087005995751914
2022-08-07,1.549227235,0.03404891615497152,6187768.78,0.03287589382010947
2022-08-14,1.452066421,-0.06271566352885605,5734786.81,-0.07320602726205949
2022-08-21,1.463589593,0.007935705855703468,5688244.51,-0.00811578556309045
2022-08-28,1.45362572,-0.006807832638093925,5970084.64,0.04954782261988244
2022-09-04,1.395390605,-0.04006197344939655,6462621.01,0.08250073486395326
2022-09-11,1.378161168,-0.012347393581598531,5779013.8,-0.10577863206618698
2022-09-18,1.402849104,0.01791367843851477,5898234.28,0.0206299005550048
2022-09-25,1.388442611,-0.010269453043040833,5380222.16,-0.08782494818093256
2022-10-02,1.321894017,-0.04793038867632404,5460832.85,0.014982780934086781
2022-10-09,1.362783395,0.030932417783989363,6100248.45,0.11709122354843737
2022-10-16,1.369754199,0.005115122495310542,5110132.41,-0.1623074942136168
2022-10-23,1.416690527,0.03426624136963152,5407902.98,0.058270617296979355
2022-10-30,1.247435656,-0.11947201437029176,5697173.8,0.053490386397427425
2022-11-06,1.312501114,0.05215937005411364,5621628.95,-0.013260057118145041
2022-11-13,1.284083248,-0.021651689051442657,5009389.56,-0.10890782644059083
2022-11-20,1.29514364,0.008613454008707722,4720672.77,-0.057635124308439756
2022-11-27,1.272109379,-0.01778510142705103,4641537.56,-0.01676354491311205
2022-12-04,1.277130531,0.0039471071300072325,5158452.04,0.11136707897285669
2022-12-11,1.256469975,-0.01617732526042015,4981668.93,-0.0342705735420582
2022-12-18,1.182548154,-0.0588329386860198,5153639.51,0.03452067618632371
2022-12-25,1.297932026,0.0975722397516845,5075496.95,-0.015162597199197547
2023-01-01,1.168053934,-0.10006540357915472,5978815.62,0.17797639894158546
2023-01-09,1.162430102,-0.004814702332058496,5997016.95,0.003044303614099464
2023-01-15,1.309500669,0.1265199230017875,5432486.87,-0.09413514830902725
2023-01-22,1.274838103,-0.026470063605595562,5696077.33,0.04852114074230607
2023-01-29,1.105017596,-0.13320946918700627,6199148.89,0.08831894843674815
2023-02-05,1.204475113,0.09000536947105786,5882831.11,-0.05102600140968694
2023-02-12,1.160223688,-0.036739177524209965,7253322.98,0.232964680503976
2023-02-19,1.243609299,0.07187028834391462,5595378.23,-0.22857726790486865
2023-02-26,1.150776311,-0.07464803300735057,5890268.14,0.052702408644857535
2023-03-05,1.216960486,0.057512632444169265,5870059.46,-0.003430859091586247
2023-03-12,1.144011509,-0.05994358719055404,6209320.31,0.05779513006840986
2023-03-19,1.130945245,-0.011421444537233372,6043604.01,-0.0266883155847375
2023-03-26,1.078527824,-0.04634832785383869,5921488.41,-0.02020575798777391
2023-04-02,1.220804243,0.13191724481648603,5860543.5,-0.010292160649521542
2023-04-09,1.158697122,-0.0508739393363985,6499559.99,0.10903706968474847
2023-04-16,1.23839635,0.06878348663059852,6103653.05,-0.060912883427359565
2023-04-23,1.163796103,-0.06023939508542642,6318898.87,0.03526508113038962
2023-04-30,1.258456921,0.08133797471566218,5926977.78,-0.06202363703915392
2023-05-07,1.074961843,-0.1458095823051221,7299893.08,0.23163834098261127
2023-05-14,1.262281534,0.1742570605829401,5781294.46,-0.20803025514998363
2023-05-21,1.208717861,-0.04243401456588203,6008870.73,0.03936424127409022
2023-05-28,1.184287988,-0.020211394063283428,6200095.97,0.0318238232427408
2023-06-04,1.225742731,0.03500393774153521,6073393.5,-0.020435565935280176
2023-06-11,1.245473212,0.016096755461811663,5980690.56,-0.015263779631601415
2023-06-18,1.287914039,0.03407606570023902,5828858.94,-0.02538697136673118
2023-06-25,1.226794024,-0.04745659504376287,5968982.26,0.02403957986329308
2023-07-02,1.314814284,0.0717481975605061,6254459.93,0.04782685851038204
2023-07-09,1.322317074,0.005706349627701446,5911588.7,-0.05482027766384612
2023-07-16,1.353647571,0.0236936341638736,5731314.1,-0.030495118850200176
2023-07-23,1.413994157,0.044580721964003756,5553965.33,-0.03094382316264943
2023-07-30,1.439336701,0.017922665291466133,5326079.77,-0.04103114557972953
2023-08-06,1.458457047,0.013284137051960077,5279731.15,-0.008702201619484762
2023-08-13,1.286317054,-0.11802883969335032,5715540.91,0.08254393029084439
2023-08-20,1.364964043,0.06114121612197798,6035596.56,0.05599743839468019
2023-08-27,1.211903857,-0.11213495826864062,5779542.05,-0.04242405990104814
2023-09-03,1.348491858,0.11270531091312463,5661034.83,-0.020504603820643452
2023-09-10,1.333397019,-0.011193867364084675,5771789.67,0.019564415928527312
2023-09-17,1.290938691,-0.031842225080000675,5762771.21,-0.0015625066947388966
2023-09-24,1.287649129,-0.002548193824333911,5452037.84,-0.05392082362402173
2023-10-01,1.1769934,-0.08593624342831363,5738600.1,0.052560577972804445
2023-10-08,1.188347534,0.00964672699099256,6055346.35,0.05519573493193919
2023-10-15,1.268793136,0.06769534980160108,5372314.59,-0.11279813251309723
2023-10-22,1.226422023,-0.03339481574875103,5331811.1,-0.007539299741566419
2023-10-29,1.190558813,-0.029242144488137667,5374502.02,0.008006832800209196
2023-11-05,1.150927478,-0.0332880111148276,5536527.88,0.030147139101828868
2023-11-12,1.271865259,0.10507854170808129,5146141.58,-0.0705110329905897
2023-11-19,1.265614712,-0.004914472626537769,4830054.67,-0.0614221169562148
2023-11-26,1.304916027,0.031053143288681806,4200357.0,-0.13037071276048307
2023-12-03,1.066006723,-0.18308404453369465,5845932.7,0.39177043760804153
